TIMESTAMP,TECHNOLOGIES,availabilityFactor
2999,Nuclear,0.6304451132583557
3000,Fossil Gas,0.7393392020121184
3000,Fossil Hard coal,0.8064731398064732
3000,Fossil Oil,0.8837209302325582
3000,Hydro Water Reservoir,0.9540685474469573
3000,Nuclear,0.6304451132583557
3001,Fossil Gas,0.7393392020121184
3001,Fossil Hard coal,0.8064731398064732
3001,Fossil Oil,0.8837209302325582
3001,Hydro Water Reservoir,0.9540685474469573
3001,Nuclear,0.6304451132583557
3002,Fossil Gas,0.7393392020121184
3002,Fossil Hard coal,0.8064731398064732
3002,Fossil Oil,0.8837209302325582
3002,Hydro Water Reservoir,0.9540685474469573
3002,Nuclear,0.6304451132583557
3003,Fossil Gas,0.7393392020121184
3003,Fossil Hard coal,0.8064731398064732
3003,Fossil Oil,0.8837209302325582
3003,Hydro Water Reservoir,0.9540685474469573
3003,Nuclear,0.6304451132583557
3004,Fossil Gas,0.7393392020121184
3004,Fossil Hard coal,0.8064731398064732
3004,Fossil Oil,0.8837209302325582
3004,Hydro Water Reservoir,0.9540685474469573
3004,Nuclear,0.6304451132583557
3005,Fossil Gas,0.7393392020121184
3005,Fossil Hard coal,0.8064731398064732
3005,Fossil Oil,0.8837209302325582
3005,Hydro Water Reservoir,0.9540685474469573
3005,Nuclear,0.6304451132583557
3006,Fossil Gas,0.7393392020121184
3006,Fossil Hard coal,0.8064731398064732
3006,Fossil Oil,0.8837209302325582
3006,Hydro Water Reservoir,0.9540685474469573
3006,Nuclear,0.6304451132583557
3007,Fossil Gas,0.7393392020121184
3007,Fossil Hard coal,0.8064731398064732
3007,Fossil Oil,0.8837209302325582
3007,Hydro Water Reservoir,0.9540685474469573
3007,Nuclear,0.6304451132583557
3008,Fossil Gas,0.7393392020121184
3008,Fossil Hard coal,0.8064731398064732
3008,Fossil Oil,0.8837209302325582
3008,Hydro Water Reservoir,0.9540685474469573
3008,Nuclear,0.6304451132583557
3009,Fossil Gas,0.7393392020121184
3009,Fossil Hard coal,0.8064731398064732
3009,Fossil Oil,0.8837209302325582
3009,Hydro Water Reservoir,0.9540685474469573
3009,Nuclear,0.6304451132583557
3010,Fossil Gas,0.7393392020121184
3010,Fossil Hard coal,0.8064731398064732
3010,Fossil Oil,0.8837209302325582
3010,Hydro Water Reservoir,0.9540685474469573
3010,Nuclear,0.6304451132583557
3011,Fossil Gas,0.7393392020121184
3011,Fossil Hard coal,0.8064731398064732
3011,Fossil Oil,0.8837209302325582
3011,Hydro Water Reservoir,0.9540685474469573
3011,Nuclear,0.6304451132583557
3012,Fossil Gas,0.7393392020121184
3012,Fossil Hard coal,0.8064731398064732
3012,Fossil Oil,0.8837209302325582
3012,Hydro Water Reservoir,0.9540685474469573
3012,Nuclear,0.6304451132583557
3013,Fossil Gas,0.7393392020121184
3013,Fossil Hard coal,0.8064731398064732
3013,Fossil Oil,0.8837209302325582
3013,Hydro Water Reservoir,0.9540685474469573
3013,Nuclear,0.6542056074766355
3014,Fossil Gas,0.7393392020121184
3014,Fossil Hard coal,0.8064731398064732
3014,Fossil Oil,0.8837209302325582
3014,Hydro Water Reservoir,0.9540685474469573
3014,Nuclear,0.6542056074766355
3015,Fossil Gas,0.7393392020121184
3015,Fossil Hard coal,0.8064731398064732
3015,Fossil Oil,0.8837209302325582
3015,Hydro Water Reservoir,0.9540685474469573
3015,Nuclear,0.6542056074766355
3016,Fossil Gas,0.7393392020121184
3016,Fossil Hard coal,0.8064731398064732
3016,Fossil Oil,0.8837209302325582
3016,Hydro Water Reservoir,0.9540685474469573
3016,Nuclear,0.657056866782829
3017,Fossil Gas,0.7393392020121184
3017,Fossil Hard coal,0.8064731398064732
3017,Fossil Oil,0.8837209302325582
3017,Hydro Water Reservoir,0.9540685474469573
3017,Nuclear,0.6652938381118327
3018,Fossil Gas,0.7393392020121184
3018,Fossil Hard coal,0.8064731398064732
3018,Fossil Oil,0.8837209302325582
3018,Hydro Water Reservoir,0.9540685474469573
3018,Nuclear,0.6652938381118327
3019,Fossil Gas,0.7393392020121184
3019,Fossil Hard coal,0.8064731398064732
3019,Fossil Oil,0.8837209302325582
3019,Hydro Water Reservoir,0.9540685474469573
3019,Nuclear,0.6652938381118327
3020,Fossil Gas,0.7393392020121184
3020,Fossil Hard coal,0.8064731398064732
3020,Fossil Oil,0.8837209302325582
3020,Hydro Water Reservoir,0.9540685474469573
3020,Nuclear,0.6652938381118327
3021,Fossil Gas,0.7393392020121184
3021,Fossil Hard coal,0.8064731398064732
3021,Fossil Oil,0.8837209302325582
3021,Hydro Water Reservoir,0.9540685474469573
3021,Nuclear,0.6652938381118327
3022,Fossil Gas,0.7393392020121184
3022,Fossil Hard coal,0.8064731398064732
3022,Fossil Oil,0.8837209302325582
3022,Hydro Water Reservoir,0.9540685474469573
3022,Nuclear,0.6652938381118327
3023,Fossil Gas,0.7393392020121184
3023,Fossil Hard coal,0.8064731398064732
3023,Fossil Oil,0.8308139534883721
3023,Hydro Water Reservoir,0.9540685474469573
3023,Nuclear,0.6652938381118327
3024,Fossil Gas,0.7879272893563507
3024,Fossil Hard coal,0.8064731398064732
3024,Fossil Oil,0.8308139534883721
3024,Hydro Water Reservoir,0.9540685474469573
3024,Nuclear,0.6652938381118327
3025,Fossil Gas,0.7879272893563507
3025,Fossil Hard coal,0.8064731398064732
3025,Fossil Oil,0.8308139534883721
3025,Hydro Water Reservoir,0.9540685474469573
3025,Nuclear,0.6652938381118327
3026,Fossil Gas,0.7879272893563507
3026,Fossil Hard coal,0.8064731398064732
3026,Fossil Oil,0.8308139534883721
3026,Hydro Water Reservoir,0.9540685474469573
3026,Nuclear,0.6652938381118327
3027,Fossil Gas,0.7879272893563507
3027,Fossil Hard coal,0.8064731398064732
3027,Fossil Oil,0.8308139534883721
3027,Hydro Water Reservoir,0.9540685474469573
3027,Nuclear,0.6652938381118327
3028,Fossil Gas,0.7879272893563507
3028,Fossil Hard coal,0.8064731398064732
3028,Fossil Oil,0.8308139534883721
3028,Hydro Water Reservoir,0.9540685474469573
3028,Nuclear,0.6652938381118327
3029,Fossil Gas,0.7879272893563507
3029,Fossil Hard coal,0.8064731398064732
3029,Fossil Oil,0.8308139534883721
3029,Hydro Water Reservoir,0.9540685474469573
3029,Nuclear,0.6652938381118327
3030,Fossil Gas,0.7879272893563507
3030,Fossil Hard coal,0.8064731398064732
3030,Fossil Oil,0.8308139534883721
3030,Hydro Water Reservoir,0.9540685474469573
3030,Nuclear,0.6652938381118327
3031,Fossil Gas,0.7879272893563507
3031,Fossil Hard coal,0.8064731398064732
3031,Fossil Oil,0.8308139534883721
3031,Hydro Water Reservoir,0.9540685474469573
3031,Nuclear,0.6652938381118327
3032,Fossil Gas,0.7879272893563507
3032,Fossil Hard coal,0.8064731398064732
3032,Fossil Oil,0.8308139534883721
3032,Hydro Water Reservoir,0.9540685474469573
3032,Nuclear,0.6652938381118327
3033,Fossil Gas,0.7879272893563507
3033,Fossil Hard coal,0.8064731398064732
3033,Fossil Oil,0.8308139534883721
3033,Hydro Water Reservoir,0.9540685474469573
3033,Nuclear,0.6652938381118327
3034,Fossil Gas,0.7879272893563507
3034,Fossil Hard coal,0.8064731398064732
3034,Fossil Oil,0.8308139534883721
3034,Hydro Water Reservoir,0.9540685474469573
3034,Nuclear,0.6652938381118327
3035,Fossil Gas,0.7879272893563507
3035,Fossil Hard coal,0.8064731398064732
3035,Fossil Oil,0.8308139534883721
3035,Hydro Water Reservoir,0.9540685474469573
3035,Nuclear,0.6584824964359258
3036,Fossil Gas,0.7879272893563507
3036,Fossil Hard coal,0.8064731398064732
3036,Fossil Oil,0.8308139534883721
3036,Hydro Water Reservoir,0.9540685474469573
3036,Nuclear,0.6584824964359258
3037,Fossil Gas,0.7879272893563507
3037,Fossil Hard coal,0.8064731398064732
3037,Fossil Oil,0.8308139534883721
3037,Hydro Water Reservoir,0.9540685474469573
3037,Nuclear,0.6584824964359258
3038,Fossil Gas,0.7879272893563507
3038,Fossil Hard coal,0.8064731398064732
3038,Fossil Oil,0.8308139534883721
3038,Hydro Water Reservoir,0.9540685474469573
3038,Nuclear,0.6584824964359258
3039,Fossil Gas,0.7879272893563507
3039,Fossil Hard coal,0.8064731398064732
3039,Fossil Oil,0.8308139534883721
3039,Hydro Water Reservoir,0.9540685474469573
3039,Nuclear,0.6584824964359258
3040,Fossil Gas,0.7879272893563507
3040,Fossil Hard coal,0.8064731398064732
3040,Fossil Oil,0.8308139534883721
3040,Hydro Water Reservoir,0.9540685474469573
3040,Nuclear,0.6584824964359258
3041,Fossil Gas,0.7879272893563507
3041,Fossil Hard coal,0.8064731398064732
3041,Fossil Oil,0.8308139534883721
3041,Hydro Water Reservoir,0.9540685474469573
3041,Nuclear,0.6584824964359258
3042,Fossil Gas,0.7879272893563507
3042,Fossil Hard coal,0.8064731398064732
3042,Fossil Oil,0.8308139534883721
3042,Hydro Water Reservoir,0.9540685474469573
3042,Nuclear,0.6584824964359258
3043,Fossil Gas,0.7879272893563507
3043,Fossil Hard coal,0.8064731398064732
3043,Fossil Oil,0.8308139534883721
3043,Hydro Water Reservoir,0.9540685474469573
3043,Nuclear,0.6652938381118327
3044,Fossil Gas,0.7879272893563507
3044,Fossil Hard coal,0.8064731398064732
3044,Fossil Oil,0.8308139534883721
3044,Hydro Water Reservoir,0.9540685474469573
3044,Nuclear,0.6652938381118327
3045,Fossil Gas,0.7879272893563507
3045,Fossil Hard coal,0.8064731398064732
3045,Fossil Oil,0.8308139534883721
3045,Hydro Water Reservoir,0.9540685474469573
3045,Nuclear,0.6652938381118327
3046,Fossil Gas,0.7879272893563507
3046,Fossil Hard coal,0.8064731398064732
3046,Fossil Oil,0.8308139534883721
3046,Hydro Water Reservoir,0.9540685474469573
3046,Nuclear,0.6652938381118327
3047,Fossil Gas,0.685949468389162
3047,Fossil Hard coal,0.8064731398064732
3047,Fossil Oil,0.8308139534883721
3047,Hydro Water Reservoir,0.9260899976684542
3047,Nuclear,0.6652938381118327
3048,Fossil Gas,0.685949468389162
3048,Fossil Hard coal,0.8064731398064732
3048,Fossil Oil,0.8308139534883721
3048,Hydro Water Reservoir,0.9260899976684542
3048,Nuclear,0.6652938381118327
3049,Fossil Gas,0.685949468389162
3049,Fossil Hard coal,0.8064731398064732
3049,Fossil Oil,0.8308139534883721
3049,Hydro Water Reservoir,0.9501049195616694
3049,Nuclear,0.644226199904958
3050,Fossil Gas,0.685949468389162
3050,Fossil Hard coal,0.8064731398064732
3050,Fossil Oil,0.8308139534883721
3050,Hydro Water Reservoir,0.9501049195616694
3050,Nuclear,0.6652938381118327
3051,Fossil Gas,0.685949468389162
3051,Fossil Hard coal,0.8064731398064732
3051,Fossil Oil,0.8308139534883721
3051,Hydro Water Reservoir,0.9501049195616694
3051,Nuclear,0.6652938381118327
3052,Fossil Gas,0.685949468389162
3052,Fossil Hard coal,0.8064731398064732
3052,Fossil Oil,0.8308139534883721
3052,Hydro Water Reservoir,0.9501049195616694
3052,Nuclear,0.6652938381118327
3053,Fossil Gas,0.685949468389162
3053,Fossil Hard coal,0.8064731398064732
3053,Fossil Oil,0.8308139534883721
3053,Hydro Water Reservoir,0.9501049195616694
3053,Nuclear,0.6652938381118327
3054,Fossil Gas,0.685949468389162
3054,Fossil Hard coal,0.8064731398064732
3054,Fossil Oil,0.8308139534883721
3054,Hydro Water Reservoir,0.9501049195616694
3054,Nuclear,0.6652938381118327
3055,Fossil Gas,0.685949468389162
3055,Fossil Hard coal,0.8064731398064732
3055,Fossil Oil,0.8308139534883721
3055,Hydro Water Reservoir,0.9501049195616694
3055,Nuclear,0.6652938381118327
3056,Fossil Gas,0.685949468389162
3056,Fossil Hard coal,0.8064731398064732
3056,Fossil Oil,0.8308139534883721
3056,Hydro Water Reservoir,0.9501049195616694
3056,Nuclear,0.6652938381118327
3057,Fossil Gas,0.685949468389162
3057,Fossil Hard coal,0.8064731398064732
3057,Fossil Oil,0.8308139534883721
3057,Hydro Water Reservoir,0.9501049195616694
3057,Nuclear,0.6652938381118327
3058,Fossil Gas,0.685949468389162
3058,Fossil Hard coal,0.8064731398064732
3058,Fossil Oil,0.8308139534883721
3058,Hydro Water Reservoir,0.9382140359058055
3058,Nuclear,0.6652938381118327
3059,Fossil Gas,0.685949468389162
3059,Fossil Hard coal,0.8064731398064732
3059,Fossil Oil,0.8308139534883721
3059,Hydro Water Reservoir,0.9382140359058055
3059,Nuclear,0.6652938381118327
3060,Fossil Gas,0.685949468389162
3060,Fossil Hard coal,0.8064731398064732
3060,Fossil Oil,0.8308139534883721
3060,Hydro Water Reservoir,0.9382140359058055
3060,Nuclear,0.6652938381118327
3061,Fossil Gas,0.685949468389162
3061,Fossil Hard coal,0.8064731398064732
3061,Fossil Oil,0.8308139534883721
3061,Hydro Water Reservoir,0.9382140359058055
3061,Nuclear,0.6652938381118327
3062,Fossil Gas,0.685949468389162
3062,Fossil Hard coal,0.8064731398064732
3062,Fossil Oil,0.8308139534883721
3062,Hydro Water Reservoir,0.9382140359058055
3062,Nuclear,0.6652938381118327
3063,Fossil Gas,0.685949468389162
3063,Fossil Hard coal,0.8064731398064732
3063,Fossil Oil,0.8308139534883721
3063,Hydro Water Reservoir,0.9382140359058055
3063,Nuclear,0.6652938381118327
3064,Fossil Gas,0.685949468389162
3064,Fossil Hard coal,0.8064731398064732
3064,Fossil Oil,0.8308139534883721
3064,Hydro Water Reservoir,0.9382140359058055
3064,Nuclear,0.6652938381118327
3065,Fossil Gas,0.7347662055561907
3065,Fossil Hard coal,0.8064731398064732
3065,Fossil Oil,0.8308139534883721
3065,Hydro Water Reservoir,0.9382140359058055
3065,Nuclear,0.6652938381118327
3066,Fossil Gas,0.7347662055561907
3066,Fossil Hard coal,0.8064731398064732
3066,Fossil Oil,0.8308139534883721
3066,Hydro Water Reservoir,0.9382140359058055
3066,Nuclear,0.6652938381118327
3067,Fossil Gas,0.7347662055561907
3067,Fossil Hard coal,0.8064731398064732
3067,Fossil Oil,0.8308139534883721
3067,Hydro Water Reservoir,0.9382140359058055
3067,Nuclear,0.6652938381118327
3068,Fossil Gas,0.7347662055561907
3068,Fossil Hard coal,0.8064731398064732
3068,Fossil Oil,0.8308139534883721
3068,Hydro Water Reservoir,0.9382140359058055
3068,Nuclear,0.6652938381118327
3069,Fossil Gas,0.7347662055561907
3069,Fossil Hard coal,0.8064731398064732
3069,Fossil Oil,0.8308139534883721
3069,Hydro Water Reservoir,0.9382140359058055
3069,Nuclear,0.6652938381118327
3070,Fossil Gas,0.7347662055561907
3070,Fossil Hard coal,0.8064731398064732
3070,Fossil Oil,0.8308139534883721
3070,Hydro Water Reservoir,0.9382140359058055
3070,Nuclear,0.6652938381118327
3071,Fossil Gas,0.7347662055561907
3071,Fossil Hard coal,0.8064731398064732
3071,Fossil Oil,0.8308139534883721
3071,Hydro Water Reservoir,0.9382140359058055
3071,Nuclear,0.6652938381118327
3072,Fossil Gas,0.7347662055561907
3072,Fossil Hard coal,0.8064731398064732
3072,Fossil Oil,0.8308139534883721
3072,Hydro Water Reservoir,0.9382140359058055
3072,Nuclear,0.6652938381118327
3073,Fossil Gas,0.7347662055561907
3073,Fossil Hard coal,0.8064731398064732
3073,Fossil Oil,0.8308139534883721
3073,Hydro Water Reservoir,0.9382140359058055
3073,Nuclear,0.6652938381118327
3074,Fossil Gas,0.7347662055561907
3074,Fossil Hard coal,0.8064731398064732
3074,Fossil Oil,0.8308139534883721
3074,Hydro Water Reservoir,0.9382140359058055
3074,Nuclear,0.6652938381118327
3075,Fossil Gas,0.7347662055561907
3075,Fossil Hard coal,0.8064731398064732
3075,Fossil Oil,0.8308139534883721
3075,Hydro Water Reservoir,0.9382140359058055
3075,Nuclear,0.6652938381118327
3076,Fossil Gas,0.7347662055561907
3076,Fossil Hard coal,0.8064731398064732
3076,Fossil Oil,0.8308139534883721
3076,Hydro Water Reservoir,0.9382140359058055
3076,Nuclear,0.6652938381118327
3077,Fossil Gas,0.7347662055561907
3077,Fossil Hard coal,0.8064731398064732
3077,Fossil Oil,0.8308139534883721
3077,Hydro Water Reservoir,0.9382140359058055
3077,Nuclear,0.6652938381118327
3078,Fossil Gas,0.7347662055561907
3078,Fossil Hard coal,0.8064731398064732
3078,Fossil Oil,0.8308139534883721
3078,Hydro Water Reservoir,0.9382140359058055
3078,Nuclear,0.6652938381118327
3079,Fossil Gas,0.7347662055561907
3079,Fossil Hard coal,0.8064731398064732
3079,Fossil Oil,0.8308139534883721
3079,Hydro Water Reservoir,0.9238750291443227
3079,Nuclear,0.6652938381118327
3080,Fossil Gas,0.7347662055561907
3080,Fossil Hard coal,0.8064731398064732
3080,Fossil Oil,0.8308139534883721
3080,Hydro Water Reservoir,0.9238750291443227
3080,Nuclear,0.6652938381118327
3081,Fossil Gas,0.7347662055561907
3081,Fossil Hard coal,0.8064731398064732
3081,Fossil Oil,0.8308139534883721
3081,Hydro Water Reservoir,0.9238750291443227
3081,Nuclear,0.6652938381118327
3082,Fossil Gas,0.7347662055561907
3082,Fossil Hard coal,0.8064731398064732
3082,Fossil Oil,0.8308139534883721
3082,Hydro Water Reservoir,0.9238750291443227
3082,Nuclear,0.6652938381118327
3083,Fossil Gas,0.7347662055561907
3083,Fossil Hard coal,0.8064731398064732
3083,Fossil Oil,0.8308139534883721
3083,Hydro Water Reservoir,0.9238750291443227
3083,Nuclear,0.6652938381118327
3084,Fossil Gas,0.7347662055561907
3084,Fossil Hard coal,0.8064731398064732
3084,Fossil Oil,0.8308139534883721
3084,Hydro Water Reservoir,0.9238750291443227
3084,Nuclear,0.6652938381118327
3085,Fossil Gas,0.7347662055561907
3085,Fossil Hard coal,0.8064731398064732
3085,Fossil Oil,0.8308139534883721
3085,Hydro Water Reservoir,0.9238750291443227
3085,Nuclear,0.6652938381118327
3086,Fossil Gas,0.7347662055561907
3086,Fossil Hard coal,0.8064731398064732
3086,Fossil Oil,0.8308139534883721
3086,Hydro Water Reservoir,0.9238750291443227
3086,Nuclear,0.6652938381118327
3087,Fossil Gas,0.7347662055561907
3087,Fossil Hard coal,0.8064731398064732
3087,Fossil Oil,0.8837209302325582
3087,Hydro Water Reservoir,0.9238750291443227
3087,Nuclear,0.6652938381118327
3088,Fossil Gas,0.7347662055561907
3088,Fossil Hard coal,0.8064731398064732
3088,Fossil Oil,0.8837209302325582
3088,Hydro Water Reservoir,0.9382140359058055
3088,Nuclear,0.6652938381118327
3089,Fossil Gas,0.6861781182119584
3089,Fossil Hard coal,0.8064731398064732
3089,Fossil Oil,0.8837209302325582
3089,Hydro Water Reservoir,0.9382140359058055
3089,Nuclear,0.6652938381118327
3090,Fossil Gas,0.6861781182119584
3090,Fossil Hard coal,0.8064731398064732
3090,Fossil Oil,0.8837209302325582
3090,Hydro Water Reservoir,0.9382140359058055
3090,Nuclear,0.6652938381118327
3091,Fossil Gas,0.6861781182119584
3091,Fossil Hard coal,0.8064731398064732
3091,Fossil Oil,0.8837209302325582
3091,Hydro Water Reservoir,0.9540685474469573
3091,Nuclear,0.6652938381118327
3092,Fossil Gas,0.6861781182119584
3092,Fossil Hard coal,0.8064731398064732
3092,Fossil Oil,0.8837209302325582
3092,Hydro Water Reservoir,0.9540685474469573
3092,Nuclear,0.6652938381118327
3093,Fossil Gas,0.6861781182119584
3093,Fossil Hard coal,0.8064731398064732
3093,Fossil Oil,0.8837209302325582
3093,Hydro Water Reservoir,0.9540685474469573
3093,Nuclear,0.6652938381118327
3094,Fossil Gas,0.7347662055561907
3094,Fossil Hard coal,0.8064731398064732
3094,Fossil Oil,0.8837209302325582
3094,Hydro Water Reservoir,0.9540685474469573
3094,Nuclear,0.6652938381118327
3095,Fossil Gas,0.7347662055561907
3095,Fossil Hard coal,0.8064731398064732
3095,Fossil Oil,0.8837209302325582
3095,Hydro Water Reservoir,0.9540685474469573
3095,Nuclear,0.6632345952795818
3096,Fossil Gas,0.7347662055561907
3096,Fossil Hard coal,0.8064731398064732
3096,Fossil Oil,0.8837209302325582
3096,Hydro Water Reservoir,0.9540685474469573
3096,Nuclear,0.6632345952795818
3097,Fossil Gas,0.7347662055561907
3097,Fossil Hard coal,0.8064731398064732
3097,Fossil Oil,0.8837209302325582
3097,Hydro Water Reservoir,0.9540685474469573
3097,Nuclear,0.6498811975289086
3098,Fossil Gas,0.7347662055561907
3098,Fossil Hard coal,0.8064731398064732
3098,Fossil Oil,0.8837209302325582
3098,Hydro Water Reservoir,0.9540685474469573
3098,Nuclear,0.6498811975289086
3099,Fossil Gas,0.7347662055561907
3099,Fossil Hard coal,0.8064731398064732
3099,Fossil Oil,0.8837209302325582
3099,Hydro Water Reservoir,0.9540685474469573
3099,Nuclear,0.6632345952795818
3100,Fossil Gas,0.7347662055561907
3100,Fossil Hard coal,0.8064731398064732
3100,Fossil Oil,0.8837209302325582
3100,Hydro Water Reservoir,0.9540685474469573
3100,Nuclear,0.6632345952795818
3101,Fossil Gas,0.7347662055561907
3101,Fossil Hard coal,0.8064731398064732
3101,Fossil Oil,0.8837209302325582
3101,Hydro Water Reservoir,0.9540685474469573
3101,Nuclear,0.6632345952795818
3102,Fossil Gas,0.7347662055561907
3102,Fossil Hard coal,0.8064731398064732
3102,Fossil Oil,0.8837209302325582
3102,Hydro Water Reservoir,0.9540685474469573
3102,Nuclear,0.6632345952795818
3103,Fossil Gas,0.7347662055561907
3103,Fossil Hard coal,0.8064731398064732
3103,Fossil Oil,0.8837209302325582
3103,Hydro Water Reservoir,0.9540685474469573
3103,Nuclear,0.6632345952795818
3104,Fossil Gas,0.7347662055561907
3104,Fossil Hard coal,0.8064731398064732
3104,Fossil Oil,0.8837209302325582
3104,Hydro Water Reservoir,0.9540685474469573
3104,Nuclear,0.6632345952795818
3105,Fossil Gas,0.7347662055561907
3105,Fossil Hard coal,0.8064731398064732
3105,Fossil Oil,0.8837209302325582
3105,Hydro Water Reservoir,0.9540685474469573
3105,Nuclear,0.6632345952795818
3106,Fossil Gas,0.7347662055561907
3106,Fossil Hard coal,0.8064731398064732
3106,Fossil Oil,0.8837209302325582
3106,Hydro Water Reservoir,0.9540685474469573
3106,Nuclear,0.6632345952795818
3107,Fossil Gas,0.7347662055561907
3107,Fossil Hard coal,0.8064731398064732
3107,Fossil Oil,0.8837209302325582
3107,Hydro Water Reservoir,0.9540685474469573
3107,Nuclear,0.6632345952795818
3108,Fossil Gas,0.7347662055561907
3108,Fossil Hard coal,0.8064731398064732
3108,Fossil Oil,0.8837209302325582
3108,Hydro Water Reservoir,0.9540685474469573
3108,Nuclear,0.6632345952795818
3109,Fossil Gas,0.7347662055561907
3109,Fossil Hard coal,0.8064731398064732
3109,Fossil Oil,0.8837209302325582
3109,Hydro Water Reservoir,0.9540685474469573
3109,Nuclear,0.6759860605100586
3110,Fossil Gas,0.7347662055561907
3110,Fossil Hard coal,0.8064731398064732
3110,Fossil Oil,0.8837209302325582
3110,Hydro Water Reservoir,0.9540685474469573
3110,Nuclear,0.6759860605100586
3111,Fossil Gas,0.7347662055561907
3111,Fossil Hard coal,0.8064731398064732
3111,Fossil Oil,0.8837209302325582
3111,Hydro Water Reservoir,0.9540685474469573
3111,Nuclear,0.6759860605100586
3112,Fossil Gas,0.7347662055561907
3112,Fossil Hard coal,0.8064731398064732
3112,Fossil Oil,0.8837209302325582
3112,Hydro Water Reservoir,0.9540685474469573
3112,Nuclear,0.6759860605100586
3113,Fossil Gas,0.7347662055561907
3113,Fossil Hard coal,0.8064731398064732
3113,Fossil Oil,0.8837209302325582
3113,Hydro Water Reservoir,0.9540685474469573
3113,Nuclear,0.6759860605100586
3114,Fossil Gas,0.7347662055561907
3114,Fossil Hard coal,0.8064731398064732
3114,Fossil Oil,0.8837209302325582
3114,Hydro Water Reservoir,0.9540685474469573
3114,Nuclear,0.6759860605100586
3115,Fossil Gas,0.7347662055561907
3115,Fossil Hard coal,0.8064731398064732
3115,Fossil Oil,0.8837209302325582
3115,Hydro Water Reservoir,0.9540685474469573
3115,Nuclear,0.6759860605100586
3116,Fossil Gas,0.7879272893563507
3116,Fossil Hard coal,0.8064731398064732
3116,Fossil Oil,0.8837209302325582
3116,Hydro Water Reservoir,0.9540685474469573
3116,Nuclear,0.6759860605100586
3117,Fossil Gas,0.7879272893563507
3117,Fossil Hard coal,0.8064731398064732
3117,Fossil Oil,0.8837209302325582
3117,Hydro Water Reservoir,0.9540685474469573
3117,Nuclear,0.6759860605100586
3118,Fossil Gas,0.7879272893563507
3118,Fossil Hard coal,0.8064731398064732
3118,Fossil Oil,0.8837209302325582
3118,Hydro Water Reservoir,0.9540685474469573
3118,Nuclear,0.6759860605100586
3119,Fossil Gas,0.7879272893563507
3119,Fossil Hard coal,0.8064731398064732
3119,Fossil Oil,0.8837209302325582
3119,Hydro Water Reservoir,0.9540685474469573
3119,Nuclear,0.6759860605100586
3120,Fossil Gas,0.7879272893563507
3120,Fossil Hard coal,0.8064731398064732
3120,Fossil Oil,0.8837209302325582
3120,Hydro Water Reservoir,0.9540685474469573
3120,Nuclear,0.6759860605100586
3121,Fossil Gas,0.7879272893563507
3121,Fossil Hard coal,0.8064731398064732
3121,Fossil Oil,0.8837209302325582
3121,Hydro Water Reservoir,0.9540685474469573
3121,Nuclear,0.6759860605100586
3122,Fossil Gas,0.7879272893563507
3122,Fossil Hard coal,0.8064731398064732
3122,Fossil Oil,0.8837209302325582
3122,Hydro Water Reservoir,0.9540685474469573
3122,Nuclear,0.6759860605100586
3123,Fossil Gas,0.7879272893563507
3123,Fossil Hard coal,0.8064731398064732
3123,Fossil Oil,0.8837209302325582
3123,Hydro Water Reservoir,0.9540685474469573
3123,Nuclear,0.6759860605100586
3124,Fossil Gas,0.7879272893563507
3124,Fossil Hard coal,0.8064731398064732
3124,Fossil Oil,0.8837209302325582
3124,Hydro Water Reservoir,0.9540685474469573
3124,Nuclear,0.6759860605100586
3125,Fossil Gas,0.7879272893563507
3125,Fossil Hard coal,0.8064731398064732
3125,Fossil Oil,0.8837209302325582
3125,Hydro Water Reservoir,0.9540685474469573
3125,Nuclear,0.6759860605100586
3126,Fossil Gas,0.7879272893563507
3126,Fossil Hard coal,0.8064731398064732
3126,Fossil Oil,0.8837209302325582
3126,Hydro Water Reservoir,0.9540685474469573
3126,Nuclear,0.6759860605100586
3127,Fossil Gas,0.7879272893563507
3127,Fossil Hard coal,0.8064731398064732
3127,Fossil Oil,0.8837209302325582
3127,Hydro Water Reservoir,0.9540685474469573
3127,Nuclear,0.6759860605100586
3128,Fossil Gas,0.7879272893563507
3128,Fossil Hard coal,0.8064731398064732
3128,Fossil Oil,0.8837209302325582
3128,Hydro Water Reservoir,0.9540685474469573
3128,Nuclear,0.6759860605100586
3129,Fossil Gas,0.7879272893563507
3129,Fossil Hard coal,0.8064731398064732
3129,Fossil Oil,0.7941860465116279
3129,Hydro Water Reservoir,0.9540685474469573
3129,Nuclear,0.6759860605100586
3130,Fossil Gas,0.7879272893563507
3130,Fossil Hard coal,0.8064731398064732
3130,Fossil Oil,0.7941860465116279
3130,Hydro Water Reservoir,0.9540685474469573
3130,Nuclear,0.6759860605100586
3131,Fossil Gas,0.7879272893563507
3131,Fossil Hard coal,0.8064731398064732
3131,Fossil Oil,0.7941860465116279
3131,Hydro Water Reservoir,0.9540685474469573
3131,Nuclear,0.6759860605100586
3132,Fossil Gas,0.7879272893563507
3132,Fossil Hard coal,0.8064731398064732
3132,Fossil Oil,0.8462209302325582
3132,Hydro Water Reservoir,0.9540685474469573
3132,Nuclear,0.6759860605100586
3133,Fossil Gas,0.7879272893563507
3133,Fossil Hard coal,0.8064731398064732
3133,Fossil Oil,0.8462209302325582
3133,Hydro Water Reservoir,0.9540685474469573
3133,Nuclear,0.6759860605100586
3134,Fossil Gas,0.7879272893563507
