AREAS,TIMESTAMP,TECHNOLOGIES,intercept_param,margin_param,margin,fuel_price_param,fuel_price,co2_price_param,co2_price,energy_param,p0,p1,energy,price_sim,price_obs,intercept
FR,6743,Nuclear,0,0,17.154000000000003,0,0.0,0.0,6.92,0.01584032947885316,0.0,0.01584032947885316,38.65999968223219,37.09699218289598,43.13,1
FR,6744,Nuclear,0,0,21.421000000000006,0,0.0,0.0,6.9191666666666665,0.01584032947885316,0.0,0.01584032947885316,38.65999967867598,33.33316407881022,34.8,1
FR,6745,Nuclear,0,0,21.729000000000006,0,0.0,0.0,6.918333333333333,0.01584032947885316,0.0,0.01584032947885316,38.65999967865497,33.02740314586166,33.31,1
FR,6746,Nuclear,0,0,24.733000000000004,0,0.0,0.0,6.9175,0.01584032947885316,0.0,0.01584032947885316,38.65999967795601,30.451298461699597,32.24,1
FR,6747,Nuclear,0,0,26.436000000000007,0,0.0,0.0,6.916666666666667,0.01584032947885316,0.0,0.01584032947885316,38.65999967642319,28.7231617277156,30.25,1
FR,6748,Nuclear,0,0,25.634,0,0.0,0.0,6.9158333333333335,0.01584032947885316,0.0,0.01584032947885316,38.659999678579375,30.495192154587457,34.07,1
FR,6749,Nuclear,0,0,21.647000000000006,0,0.0,0.0,6.915,0.01584032947885316,0.0,0.01584032947885316,38.65999968236347,37.41408449341149,46.37,1
FR,6750,Fossil Gas,0,0,13.903000000000006,1,44.79782801875,0.429,6.914166666666667,0.11678150181011326,47.764005518750004,0.11678150181011326,0.48921683261196763,85.02630109350841,64.73,1
FR,6751,Fossil Gas,0,0,9.807000000000002,1,44.7810299,0.429,6.913333333333333,0.11678150181011326,47.7468499,0.11678150181011326,1.4830029517467467,79.06603665122194,64.05,1
FR,6752,Fossil Gas,0,0,9.338000000000008,1,44.76423178125,0.429,6.9125,0.11678150181011326,47.72969428125,0.11678150181011326,1.95200205008583,78.0648606828088,64.79,1
FR,6753,Fossil Gas,0,0,9.429000000000002,1,44.7474336625,0.429,6.911666666666667,0.11678150181011326,47.7125386625,0.11678150181011326,1.861002333641617,77.60154786277042,64.12,1
FR,6754,Fossil Gas,0,0,9.939000000000007,1,44.73063554375,0.429,6.910833333333334,0.11678150181011326,47.69538304375,0.11678150181011326,0.7830221739209517,77.9077396312482,63.04,1
FR,6755,Fossil Gas,0,0,10.098000000000006,1,44.713837425,0.429,6.91,0.11678150181011326,47.678227425,0.11678150181011326,0.8564732129469027,76.49128049978856,60.58,1
FR,6756,Fossil Gas,0,0,9.771000000000008,1,44.69703930625,0.429,6.909166666666667,0.11678150181011326,47.66107180625,0.11678150181011326,0.9299248132746365,76.15270026811046,59.19,1
FR,6757,Fossil Gas,0,0,12.112000000000002,1,44.6802411875,0.429,6.908333333333333,0.11678150181011326,47.643916187500004,0.11678150181011326,0.4929955840247742,74.72707241049186,57.11,1
FR,6758,Hydro Water Reservoir,0,0,13.676000000000002,0,0.0,0.0,6.907500000000001,0.12149192078726764,0.0,0.12149192078726764,6.313999127349858,31.322022413571375,53.26,1
FR,6759,Nuclear,0,0,14.904000000000003,0,0.0,0.0,6.906666666666667,0.01584032947885316,0.0,0.01584032947885316,38.659999683800116,34.18462872167515,51.51,1
FR,6760,Hydro Water Reservoir,0,0,17.071999999999996,0,0.0,0.0,6.905833333333334,0.12149192078726764,0.0,0.12149192078726764,6.567999482954701,32.873998908238796,57.59,1
FR,6761,Fossil Gas,0,0,15.573,1,44.6130487125,0.429,6.905,0.11678150181011326,47.575293712500006,0.11678150181011326,0.6819965806482539,80.688330272507,63.86,1
FR,6762,Fossil Gas,0,0,10.852999999999994,1,44.59625059375,0.429,6.904166666666667,0.11678150181011326,47.55813809375,0.11678150181011326,1.3706356345315736,83.97421318164211,75.0,1
FR,6763,Fossil Gas,0,0,8.308,1,44.579452475,0.429,6.903333333333333,0.11678150181011326,47.54098247499999,0.11678150181011326,1.4440847372664103,81.65582436714709,67.91,1
FR,6764,Hydro Water Reservoir,0,0,13.896,0,0.0,0.0,6.9025,0.12149192078726764,0.0,0.12149192078726764,6.450999538034589,32.91309293959337,58.96,1
FR,6765,Nuclear,0,0,16.965999999999994,0,0.0,0.0,6.901666666666667,0.01584032947885316,0.0,0.01584032947885316,39.799999672671476,33.89667562488083,51.77,1
FR,6766,Nuclear,0,0,13.668999999999997,0,0.0,0.0,6.900833333333334,0.01584032947885316,0.0,0.01584032947885316,39.799999672433614,37.247615158167775,50.54,1
FR,6767,Nuclear,0,0,15.861999999999995,0,0.0,0.0,6.9,0.01584032947885316,0.0,0.01584032947885316,39.79999967255878,35.16423102313403,49.64,1
FR,6768,Nuclear,0,0,20.421,0,0.0,0.0,6.920833333333333,0.01584032947885316,0.0,0.01584032947885316,39.79999966883172,35.750540626064314,45.24,1
FR,6769,Nuclear,0,0,20.875999999999998,0,0.0,0.0,6.941666666666667,0.01584032947885316,0.0,0.01584032947885316,39.799999668795714,33.005912910095105,37.21,1
FR,6770,Nuclear,0,0,24.056999999999995,0,0.0,0.0,6.9625,0.01584032947885316,0.0,0.01584032947885316,39.79999966761249,30.82609404826391,31.72,1
FR,6771,Nuclear,0,0,25.657999999999994,0,0.0,0.0,6.983333333333333,0.01584032947885316,0.0,0.01584032947885316,39.7999996643214,29.15967707729336,30.8,1
FR,6772,Nuclear,0,0,25.318999999999996,0,0.0,0.0,7.004166666666667,0.01584032947885316,0.0,0.01584032947885316,39.79999966673956,31.603424011539886,39.49,1
FR,6773,Nuclear,0,0,21.679999999999993,0,0.0,0.0,7.025,0.01584032947885316,0.0,0.01584032947885316,39.79999967007931,37.93363453099545,57.72,1
FR,6774,Hydro Water Reservoir,0,0,14.93,0,0.0,0.0,7.045833333333333,0.12149192078726764,0.0,0.12149192078726764,6.584799428367802,38.93227843626879,66.5,1
